municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Holbrook,holbrook-ma/assessor,Assessor,True,3,at-large,3,True,,https://www.holbrookma.gov/255/Board-of-Assessors,https://holbrookma.gov/DocumentCenter/View/1609,https://holbrookma.gov/DocumentCenter/View/1609,schema-ready,,Board of Assessors Member
Holbrook,holbrook-ma/housing-authority-member,Housing Authority Member,True,,at-large,,,,https://www.holbrookma.gov/27/Boards-Committees,https://holbrookma.gov/DocumentCenter/View/1609,https://holbrookma.gov/DocumentCenter/View/1609,elected-status-verified-seat-count-unresolved,"Housing Authority appears in the current municipal board/election layer, but locally elected versus appointed composition remains unresolved.",Housing Authority Member
Holden,holden-ma/moderator,Moderator,True,1,at-large,3,False,,https://www.holdenma.gov/AgendaCenter/ViewFile/Minutes/_02022026-938,https://www.holdenma.gov/home/news/511-annual-town-election-voter-registration-and-absentee-ballot-information,https://www.holdenma.gov/AgendaCenter/ViewFile/Minutes/_02022026-938,schema-ready,,Town Moderator
Holden,holden-ma/select-board-member,Select Board Member,True,5,at-large,3,True,,https://www.holdenma.gov/510/Board-of-Selectmen,https://www.holdenma.gov/home/news/511-annual-town-election-voter-registration-and-absentee-ballot-information,https://www.holdenma.gov/AgendaCenter/ViewFile/Minutes/_02022026-938,schema-ready,,Board of Selectmen Member
Holden,holden-ma/library-trustee,Library Trustee,True,6,at-large,3,True,,https://www.holdenma.gov/AgendaCenter/ViewFile/Minutes/_02022026-938,https://www.holdenma.gov/home/news/511-annual-town-election-voter-registration-and-absentee-ballot-information,https://www.holdenma.gov/AgendaCenter/ViewFile/Minutes/_02022026-938,schema-ready,Two trustee seats are elected annually on the staggered three-year cycle; six-seat total is preserved.,Trustee of Damon Memorial Library
Holden,holden-ma/regional-school-committee-member,Regional School Committee Member,True,,at-large,3,,,https://www.holdenma.gov/AgendaCenter/ViewFile/Minutes/_02022026-938,https://www.holdenma.gov/home/news/511-annual-town-election-voter-registration-and-absentee-ballot-information,https://www.holdenma.gov/AgendaCenter/ViewFile/Minutes/_02022026-938,elected-status-verified-seat-count-unresolved,2026 election notice lists two three-year WRSD seats; Holden-specific total allocation remains unresolved.,Wachusett Regional School District Committee Member (Holden)
Holden,holden-ma/housing-authority-member,Housing Authority Member,True,,at-large,5,,,https://www.holdenma.gov/AgendaCenter/ViewFile/Minutes/_02022026-938,https://www.holdenma.gov/home/news/511-annual-town-election-voter-registration-and-absentee-ballot-information,https://www.holdenma.gov/AgendaCenter/ViewFile/Minutes/_02022026-938,elected-status-verified-seat-count-unresolved,2026 election notice lists one five-year elected Housing Authority seat; total locally elected composition remains unresolved.,Holden Housing Authority Member
Holland,holland-ma/select-board-member,Select Board Member,True,3,at-large,,True,,https://www.town.holland.ma.us/select-board,https://www.town.holland.ma.us/sites/g/files/vyhlif3266/f/alerts/election_6.30.2020_town_results.pdf,https://www.town.holland.ma.us/,schema-ready,Official election archive confirms voter election of Select Board seats; current regular term length was not re-normalized from a current ballot.,Select Board Member
Holland,holland-ma/planning-board-member,Planning Board Member,True,5,at-large,,True,,https://www.town.holland.ma.us/sites/g/files/vyhlif3266/f/uploads/town_of_holland_bylaws_2024.pdf,https://www.town.holland.ma.us/sites/g/files/vyhlif3266/f/alerts/election_6.30.2020_town_results.pdf,https://www.town.holland.ma.us/,schema-ready,Current bylaws explicitly provide for five elected Planning Board members; regular term length remains unresolved in this batch.,Planning Board Member
Holland,holland-ma/cemetery-commissioner,Cemetery Commissioner,True,,at-large,3,,,https://www.town.holland.ma.us/sites/g/files/vyhlif3266/f/alerts/election_6.30.2020_town_results.pdf,https://www.town.holland.ma.us/sites/g/files/vyhlif3266/f/alerts/election_6.30.2020_town_results.pdf,https://www.town.holland.ma.us/,elected-status-verified-seat-count-unresolved,Official election archive verifies voter-elected Cemetery Commissioner seats; total commission size remains unresolved.,Cemetery Commissioner
Holland,holland-ma/town-clerk,Town Clerk,True,1,at-large,,False,,https://www.town.holland.ma.us/,https://www.town.holland.ma.us/,https://www.town.holland.ma.us/,schema-ready,"Current municipal election administration is headed by Town Clerk Valerie Lundin; the FY2025 annual report has a dedicated Elected Officials section, but current term length was not safely extracted.",Town Clerk
Holliston,holliston-ma/moderator,Moderator,True,1,at-large,3,False,,https://www.townofholliston.us/Archive/ViewFile/Item/284,https://www.townofholliston.us/CivicAlerts.aspx?CID=1,https://www.townofholliston.us/Archive/ViewFile/Item/284,schema-ready,,Town Moderator
Holliston,holliston-ma/town-clerk,Town Clerk,True,1,at-large,3,False,,https://www.townofholliston.us/Archive/ViewFile/Item/284,https://www.townofholliston.us/CivicAlerts.aspx?CID=1,https://www.townofholliston.us/Archive/ViewFile/Item/284,schema-ready,,Town Clerk
Holliston,holliston-ma/select-board-highway-surveyor,Select Board Member,True,3,at-large,3,True,,https://www.townofholliston.us/Archive/ViewFile/Item/284,https://www.townofholliston.us/CivicAlerts.aspx?CID=1,https://www.townofholliston.us/Archive/ViewFile/Item/284,schema-ready,The Town styles the same three elected officeholders as Select Board and Highway Surveyors; no duplicate office is created.,Select Board Member / Highway Surveyor
Holliston,holliston-ma/assessor,Assessor,True,3,at-large,3,True,,https://www.townofholliston.us/Archive/ViewFile/Item/284,https://www.townofholliston.us/CivicAlerts.aspx?CID=1,https://www.townofholliston.us/Archive/ViewFile/Item/284,schema-ready,,Board of Assessors Member
Holliston,holliston-ma/finance-committee-member,Finance Committee Member,True,7,at-large,3,True,,https://www.townofholliston.us/Archive/ViewFile/Item/284,https://www.townofholliston.us/CivicAlerts.aspx?CID=1,https://www.townofholliston.us/Archive/ViewFile/Item/284,schema-ready,,Finance Committee Member
Holliston,holliston-ma/board-of-health-member,Board of Health Member,True,3,at-large,3,True,,https://www.townofholliston.us/Archive/ViewFile/Item/284,https://www.townofholliston.us/CivicAlerts.aspx?CID=1,https://www.townofholliston.us/Archive/ViewFile/Item/284,schema-ready,,Board of Health Member
Holliston,holliston-ma/housing-authority-member,Housing Authority Member,True,3,at-large,5,True,,https://www.townofholliston.us/Archive/ViewFile/Item/284,https://www.townofholliston.us/CivicAlerts.aspx?CID=1,https://www.townofholliston.us/Archive/ViewFile/Item/284,schema-ready,Five-member authority includes one state appointee and one resident appointee; only the remaining three voter-elected seats are modeled.,Housing Authority Member
Holliston,holliston-ma/library-trustee,Library Trustee,True,6,at-large,3,True,,https://www.townofholliston.us/Archive/ViewFile/Item/284,https://www.townofholliston.us/CivicAlerts.aspx?CID=1,https://www.townofholliston.us/Archive/ViewFile/Item/284,schema-ready,,Library Trustee
Holliston,holliston-ma/park-commissioner,Park Commissioner,True,5,at-large,3,True,,https://www.townofholliston.us/Archive/ViewFile/Item/284,https://www.townofholliston.us/CivicAlerts.aspx?CID=1,https://www.townofholliston.us/Archive/ViewFile/Item/284,schema-ready,,Park Commissioner
Holliston,holliston-ma/planning-board-member,Planning Board Member,True,5,at-large,5,True,,https://www.townofholliston.us/Archive/ViewFile/Item/284,https://www.townofholliston.us/CivicAlerts.aspx?CID=1,https://www.townofholliston.us/Archive/ViewFile/Item/284,schema-ready,Five regular elected members; associate member is appointed by Planning Board and excluded.,Planning Board Member
Holliston,holliston-ma/school-committee-member,School Committee Member,True,7,at-large,3,True,,https://www.townofholliston.us/Archive/ViewFile/Item/284,https://www.townofholliston.us/CivicAlerts.aspx?CID=1,https://www.townofholliston.us/Archive/ViewFile/Item/284,schema-ready,,School Committee Member
Holyoke,holyoke-ma/mayor,Mayor,True,1,at-large,4,False,,https://www.holyoke.org/departments/mayors-office/,https://www.holyoke.org/holyoke-city-clerk-brenna-murphy-leary-announces-preliminary-and-municipal-election-races/,https://www.holyoke.org/departments/mayors-office/,schema-ready,,Mayor
Holyoke,holyoke-ma/city-council-member,Council Member,True,13,mixed,2,False,,https://www.holyoke.org/departments/city-council/,https://www.holyoke.org/holyoke-city-clerk-brenna-murphy-leary-announces-preliminary-and-municipal-election-races/,https://www.holyoke.org/city-council-members/,schema-ready,Thirteen-member mixed council: seven ward and six at-large councilors.,City Councilor
Holyoke,holyoke-ma/school-committee-member,School Committee Member,True,8,mixed,4,True,,https://www.holyoke.org/holyoke-city-clerk-brenna-murphy-leary-announces-preliminary-and-municipal-election-races/,https://www.holyoke.org/holyoke-city-clerk-brenna-murphy-leary-announces-preliminary-and-municipal-election-races/,https://www.holyoke.org/people?filter_categories%5B%5D=57,schema-ready,Eight separately elected School Committee seats: one at-large plus seven ward seats. Mayor serves ex officio and is modeled only under Mayor.,School Committee Member
Holyoke,holyoke-ma/city-clerk,City Clerk,True,1,at-large,4,False,,https://www.holyoke.org/departments/city-clerk/,https://www.holyoke.org/holyoke-city-clerk-brenna-murphy-leary-announces-preliminary-and-municipal-election-races/,https://www.holyoke.org/departments/city-clerk/,schema-ready,,City Clerk
Hopedale,hopedale-ma/board-of-health-member,Board of Health Member,True,3,at-large,3,True,,https://www.hopedale-ma.gov/1220/Board-of-Health,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,schema-ready,,Board of Health Member
Hopedale,hopedale-ma/housing-authority-member,Housing Authority Member,True,,at-large,5,,,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,elected-status-verified-seat-count-unresolved,,Housing Authority Member
Hopedale,hopedale-ma/library-trustee,Library Trustee,True,,at-large,3,,,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,elected-status-verified-seat-count-unresolved,,Library Trustee
Hopedale,hopedale-ma/park-commissioner,Park Commissioner,True,,at-large,3,,,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,elected-status-verified-seat-count-unresolved,,Park Commissioner
Hopedale,hopedale-ma/planning-board-member,Planning Board Member,True,,at-large,5,,,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,elected-status-verified-seat-count-unresolved,,Planning Board Member
Hopedale,hopedale-ma/road-commissioner,Commissioner,True,,at-large,3,,,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,elected-status-verified-seat-count-unresolved,,Road Commissioner
Hopedale,hopedale-ma/school-committee-member,School Committee Member,True,,at-large,3,,,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,elected-status-verified-seat-count-unresolved,,School Committee Member
Hopedale,hopedale-ma/select-board-member,Select Board Member,True,3,at-large,3,True,,https://hopedale-ma.gov/1223/Administrator,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,schema-ready,,Select Board Member
Hopedale,hopedale-ma/water-sewer-commissioner,Commissioner,True,,at-large,3,,,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,elected-status-verified-seat-count-unresolved,,Water & Sewer Commissioner
Hopkinton,hopkinton-ma/select-board-member,Select Board Member,True,5,at-large,3,True,,https://www.hopkintonma.gov/departments/town_manager___select_board/index.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,schema-ready,,Select Board Member
Hopkinton,hopkinton-ma/assessor,Assessor,True,,at-large,3,,,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,elected-status-verified-seat-count-unresolved,,Board of Assessors Member
Hopkinton,hopkinton-ma/board-of-health-member,Board of Health Member,True,,at-large,3,,,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,elected-status-verified-seat-count-unresolved,,Board of Health Member
Hopkinton,hopkinton-ma/library-trustee,Library Trustee,True,5,at-large,3,True,,https://www.hopkintonma.gov/depts___directory/library_trustees/index.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,schema-ready,,Board of Library Trustees Member
Hopkinton,hopkinton-ma/cemetery-commissioner,Cemetery Commissioner,True,3,at-large,3,True,,https://www.hopkintonma.gov/departments/department_of_public_works/cemeteries.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,schema-ready,,Cemetery Commissioner
Hopkinton,hopkinton-ma/commissioner-of-trust-funds,Commissioner of Trust Funds,True,,at-large,3,,,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,elected-status-verified-seat-count-unresolved,,Commissioner of Trust Funds
Hopkinton,hopkinton-ma/constable,Constable,True,,at-large,3,,,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,elected-status-verified-seat-count-unresolved,,Constable
