municipality,office_id,role,local_title,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes
Hopedale,hopedale-ma/board-of-health-member,Board of Health Member,Board of Health Member,True,3,at-large,3,True,,https://www.hopedale-ma.gov/1220/Board-of-Health,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,schema-ready,
Hopedale,hopedale-ma/housing-authority-member,Housing Authority Member,Housing Authority Member,True,,at-large,5,,,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,elected-status-verified-seat-count-unresolved,
Hopedale,hopedale-ma/library-trustee,Library Trustee,Library Trustee,True,,at-large,3,,,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,elected-status-verified-seat-count-unresolved,
Hopedale,hopedale-ma/park-commissioner,Park Commissioner,Park Commissioner,True,,at-large,3,,,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,elected-status-verified-seat-count-unresolved,
Hopedale,hopedale-ma/planning-board-member,Planning Board Member,Planning Board Member,True,,at-large,5,,,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,elected-status-verified-seat-count-unresolved,
Hopedale,hopedale-ma/road-commissioner,Commissioner,Road Commissioner,True,,at-large,3,,,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,elected-status-verified-seat-count-unresolved,
Hopedale,hopedale-ma/school-committee-member,School Committee Member,School Committee Member,True,,at-large,3,,,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,elected-status-verified-seat-count-unresolved,
Hopedale,hopedale-ma/select-board-member,Select Board Member,Select Board Member,True,3,at-large,3,True,,https://hopedale-ma.gov/1223/Administrator,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,schema-ready,
Hopedale,hopedale-ma/water-sewer-commissioner,Commissioner,Water & Sewer Commissioner,True,,at-large,3,,,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,https://www.hopedale-ma.gov/DocumentCenter/View/5564,elected-status-verified-seat-count-unresolved,
Hopkinton,hopkinton-ma/select-board-member,Select Board Member,Select Board Member,True,5,at-large,3,True,,https://www.hopkintonma.gov/departments/town_manager___select_board/index.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,schema-ready,
Hopkinton,hopkinton-ma/assessor,Assessor,Board of Assessors Member,True,,at-large,3,,,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,elected-status-verified-seat-count-unresolved,
Hopkinton,hopkinton-ma/board-of-health-member,Board of Health Member,Board of Health Member,True,,at-large,3,,,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,elected-status-verified-seat-count-unresolved,
Hopkinton,hopkinton-ma/library-trustee,Library Trustee,Board of Library Trustees Member,True,5,at-large,3,True,,https://www.hopkintonma.gov/depts___directory/library_trustees/index.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,schema-ready,
Hopkinton,hopkinton-ma/cemetery-commissioner,Cemetery Commissioner,Cemetery Commissioner,True,3,at-large,3,True,,https://www.hopkintonma.gov/departments/department_of_public_works/cemeteries.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,schema-ready,
Hopkinton,hopkinton-ma/commissioner-of-trust-funds,Commissioner of Trust Funds,Commissioner of Trust Funds,True,,at-large,3,,,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,elected-status-verified-seat-count-unresolved,
Hopkinton,hopkinton-ma/constable,Constable,Constable,True,,at-large,3,,,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,elected-status-verified-seat-count-unresolved,
Hopkinton,hopkinton-ma/housing-authority-member,Housing Authority Member,Housing Authority Member,True,,at-large,5,,,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,elected-status-verified-seat-count-unresolved,
Hopkinton,hopkinton-ma/parks-recreation-commissioner,Commissioner,Parks & Recreation Commissioner,True,,at-large,3,,,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,elected-status-verified-seat-count-unresolved,
Hopkinton,hopkinton-ma/planning-board-member,Planning Board Member,Planning Board Member,True,9,at-large,5,True,,https://www.hopkintonma.gov/boards___committees/e_-_p/planning_board.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,schema-ready,
Hopkinton,hopkinton-ma/school-committee-member,School Committee Member,School Committee Member,True,,at-large,3,,,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,https://www.hopkintonma.gov/departments/town_clerk/election_information.php,elected-status-verified-seat-count-unresolved,
Hubbardston,hubbardston-ma/select-board-member,Select Board Member,Select Board Member,True,,at-large,3,True,,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/DocumentCenter/View/1516,elected-status-verified-seat-count-unresolved,
Hubbardston,hubbardston-ma/assessor,Assessor,Board of Assessors Member,True,,at-large,3,True,,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/DocumentCenter/View/1516,elected-status-verified-seat-count-unresolved,
Hubbardston,hubbardston-ma/library-trustee,Library Trustee,Board of Library Trustees Member,True,,at-large,3,True,,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/DocumentCenter/View/1516,elected-status-verified-seat-count-unresolved,
Hubbardston,hubbardston-ma/cemetery-commissioner,Cemetery Commissioner,Cemetery Commissioner,True,,at-large,3,True,,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/DocumentCenter/View/1516,elected-status-verified-seat-count-unresolved,
Hubbardston,hubbardston-ma/planning-board-member,Planning Board Member,Planning Board Member,True,,at-large,5,True,,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/DocumentCenter/View/1516,elected-status-verified-seat-count-unresolved,
Hubbardston,hubbardston-ma/finance-committee-member,Finance Committee Member,Finance Committee Member,True,,at-large,3,True,,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/DocumentCenter/View/1516,elected-status-verified-seat-count-unresolved,
Hubbardston,hubbardston-ma/board-of-health-member,Board of Health Member,Board of Health Member,True,,at-large,3,True,,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/DocumentCenter/View/1516,elected-status-verified-seat-count-unresolved,
Hubbardston,hubbardston-ma/regional-school-committee-member,Regional School Committee Member,Quabbin Regional School Committee Member (Hubbardston),True,,at-large,3,True,,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/DocumentCenter/View/1516,elected-status-verified-seat-count-unresolved,
Hubbardston,hubbardston-ma/park-commissioner,Park Commissioner,Board of Parks Commissioners Member,True,,at-large,3,True,,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/DocumentCenter/View/1516,elected-status-verified-seat-count-unresolved,
Hubbardston,hubbardston-ma/moderator,Moderator,Town Moderator,True,1,at-large,3,False,,https://www.hubbardstonma.gov/273/Town-Meeting,https://www.hubbardstonma.gov/349/How-to-Pull-Nomination-Papers-for-Annual,https://www.hubbardstonma.gov/DocumentCenter/View/1516,schema-ready,
Hudson,hudson-ma/select-board-member,Select Board Member,Select Board Member,True,,at-large,3,True,,https://www.townofhudson.org/682/Select-Board,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,elected-status-verified-seat-count-unresolved,
Hudson,hudson-ma/moderator,Moderator,Town Moderator,True,1,at-large,1,False,,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,schema-ready,
Hudson,hudson-ma/school-committee-member,School Committee Member,School Committee Member,True,7,at-large,3,True,,https://www.townofhudson.org/639/Hudson-Public-School-Committee,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,schema-ready,
Hudson,hudson-ma/benevolent-funds-trustee,Trustee,Trustee of Benevolent Funds,True,,at-large,3,,,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,elected-status-verified-seat-count-unresolved,
Hudson,hudson-ma/housing-authority-member,Housing Authority Member,Housing Authority Member,True,,at-large,5,,,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,elected-status-verified-seat-count-unresolved,
Hudson,hudson-ma/municipal-light-board-member,Commissioner,Municipal Light Board Member,True,,at-large,3,,,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,elected-status-verified-seat-count-unresolved,
Hudson,hudson-ma/park-commissioner,Park Commissioner,Park Commissioner,True,,at-large,3,,,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,elected-status-verified-seat-count-unresolved,
Hudson,hudson-ma/board-of-health-member,Board of Health Member,Board of Health Member,True,,at-large,3,,,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,elected-status-verified-seat-count-unresolved,
Hudson,hudson-ma/library-trustee,Library Trustee,Library Trustee,True,,at-large,3,,,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,elected-status-verified-seat-count-unresolved,
Hudson,hudson-ma/planning-board-member,Planning Board Member,Planning Board Member,True,5,at-large,3,True,,https://www.townofhudson.org/674/Planning-Board,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,schema-ready,
Hudson,hudson-ma/cemetery-commissioner,Cemetery Commissioner,Cemetery Commissioner,True,,at-large,3,,,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,elected-status-verified-seat-count-unresolved,
Hudson,hudson-ma/constable,Constable,Constable,True,,at-large,3,,,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,https://www.townofhudson.org/DocumentCenter/View/6617/Specimen-Ballot--May-11-2026,elected-status-verified-seat-count-unresolved,
